Wed May 26 14:00:10 2021,>667,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:11 2021,>668,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:12 2021,>669,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:13 2021,>670,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:14 2021,>671,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:15 2021,>672,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:16 2021,>673,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:17 2021,>674,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:18 2021,>675,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:19 2021,>676,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:20 2021,>677,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:21 2021,>678,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:22 2021,>679,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:23 2021,>680,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:24 2021,>681,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:25 2021,>682,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:26 2021,>683,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:27 2021,>684,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:28 2021,>685,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:29 2021,>686,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:30 2021,>687,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:31 2021,>688,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:32 2021,>689,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:33 2021,>690,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:34 2021,>691,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:35 2021,>692,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:36 2021,>693,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:37 2021,>694,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:00:38 2021,>695,50100,1,00051,T,_NV,FMS1NSNS,00051,
